Date,Open,High,Low,Close,Adj Close,Volume,SMA_20,EMA_20,20_day_std,Upper_Band,Lower_Band,RSI
6/11/2021,122,122.0859985,120.947998,121.5100021,121.2098618,21958000,135.3305012,136.5331826,5.243771224,145.8180436,124.8429587,88.45145219
6/14/2021,121.612999,122.4459991,120.9000015,122.4455032,122.1430588,22098000,136.1880013,137.2919271,5.272224908,146.7324511,125.6435514,84.23120758
6/15/2021,122.4499969,122.7754974,121.0559998,121.4195023,121.1195908,21562000,136.9460014,138.0869816,5.493529257,147.9330599,125.9589429,83.73843891
6/16/2021,121.5719986,121.8860016,119.4700012,120.7724991,120.4741821,26472000,137.9215012,139.1406019,5.848644387,149.6187899,126.2242124,87.66455652
6/17/2021,120.6975021,122.5224991,120.5,121.7434998,121.4427872,25842000,138.8380013,140.0300679,6.0009307,150.8398627,126.8361399,86.06987196
6/18/2021,121.3669968,121.6029968,120.0149994,120.1110001,119.8143158,46116000,139.5680016,140.6357757,5.986442872,151.5408873,127.5951158,79.27690271
6/21/2021,120.5005035,122,119.8984985,121.8125,121.5116196,27414000,140.1675011,140.8085587,5.615180556,151.3978622,128.93714,65.37073969
6/22/2021,121.75,122.4000015,121.064003,122.3304977,122.0283356,22390000,140.8600006,141.3172668,5.445308865,151.7506183,129.9693829,68.11807266
6/23/2021,122.0934982,123.0954971,121.8345032,122.1269989,121.8253403,19148000,141.4310005,141.7060979,5.282207662,151.9954158,130.8665852,65.50329084
6/24/2021,122.6999969,123.0554962,122.3000031,122.5,122.1974182,21362000,142.0860008,142.1912318,5.081493263,152.2489874,131.9230143,66.8315076
6/25/2021,122,122.6330032,121.5650024,122.5084991,122.2059021,34594000,142.8435005,142.7977809,4.843734386,152.5309693,133.1560317,65.70488332
6/28/2021,122.6784973,122.7850037,121.4055023,122.5360031,122.2333298,28526000,143.6375008,143.3875166,4.449738421,152.5369776,134.7380239,63.53398295
6/29/2021,122.6705017,123.0210037,121.6910019,122.2724991,121.9704819,23108000,144.237001,143.7096582,3.976063205,152.1891274,136.2848746,54.32729565
6/30/2021,121.9944992,122.2570038,121.3544998,122.0895004,121.7879333,24474000,144.6695007,143.8306428,3.514352366,151.6982055,137.640796,53.36164974
7/1/2021,121.7249985,122.586998,121.5315018,122.4445038,122.1420593,18110000,145.1035004,144.0029624,3.012266453,151.1280333,139.0789675,51.07417611
7/2/2021,123.1500015,125.4039993,123.0595016,125.2574997,124.9481049,25982000,145.5330002,144.1798232,2.383280184,150.2995606,140.7664398,52.80065862
7/6/2021,125.6484985,126.4280014,124.5824966,126.1900024,125.8783035,26404000,145.8110001,144.3074595,1.990988888,149.7929778,141.8290223,49.74447389
7/7/2021,127.1620026,127.2839966,126.1529999,126.473999,126.1615982,24060000,146.0779999,144.5981777,1.805236154,149.6884722,142.4675276,45.89639561
7/8/2021,124.026001,125.5954971,124.0220032,125.0439987,124.7351303,23790000,146.1969994,144.8221605,1.778849328,149.754698,142.6393007,46.45012186
7/9/2021,125.0250015,125.7344971,124.5514984,125.5185013,125.2084656,18632000,146.387999,145.0352878,1.644658497,149.677316,143.098682,51.71179713
7/12/2021,126.1780014,127.0695038,125.6110001,126.975502,126.6618652,17668000,146.4394989,145.1404985,1.618451323,149.6764015,143.2025963,61.1480313
7/13/2021,127.0384979,128.0574951,126.6744995,127.3414993,127.0269547,19240000,146.5189987,145.2309268,1.556013811,149.6310263,143.4069711,49.76745176
7/14/2021,127.9580002,129.3265076,127.9144974,128.2369995,127.9202499,23742000,146.5169991,145.2660772,1.557228109,149.6314553,143.4025428,50.79118661
7/15/2021,128.6490021,128.6999969,126.5299988,127.0049973,126.6912918,24218000,146.3524994,145.3226414,1.433288648,149.2190767,143.4859221,45.91303286
7/16/2021,127.663002,127.8115005,126.1535034,126.9700012,126.6563797,20424000,146.3729996,145.6623898,1.467835338,149.3086702,143.4373289,51.29209757
7/19/2021,126.0895004,126.2050018,123.5049973,124.5780029,124.2702866,27968000,146.5084999,145.9897818,1.589527236,149.6875544,143.3294454,50.43824934
7/20/2021,125.5274963,127.0429993,124.350502,126.2095032,125.8977585,26312000,146.9419998,146.4783735,1.606587397,150.1551746,143.728825,67.61131202
7/21/2021,126.1334991,127.5960007,126.0234985,127.5490036,127.2339478,20746000,147.1440002,146.831862,1.749398429,150.6427971,143.6452034,72.67196719
7/22/2021,127.8440018,128.4830017,127.4990005,128.4214935,128.1042938,14302000,147.1920006,146.7869228,1.711793751,150.6155881,143.7684131,52.45567033
7/23/2021,130.4304962,133.3990021,129.8005066,133.0149994,132.6864471,41506000,147.1870003,146.7786442,1.713144608,150.6132895,143.7607111,52.84167166
7/26/2021,133.3285065,134.2369995,132.3014984,134.0350037,133.7039185,30572000,147.1685005,146.9130592,1.699480904,150.5674623,143.7695387,58.38042045
7/27/2021,134.2505035,134.3990021,130.1040039,131.8999939,131.5742035,54710000,147.2045006,147.1794352,1.747056544,150.6986137,143.7103875,57.52725275
7/28/2021,136.3119965,138.2969971,135.2774963,136.0939941,135.757843,95130000,147.3470001,147.4118695,1.824275331,150.9955508,143.6984495,58.73119471
7/29/2021,136.1499939,136.6609955,135.5429993,135.7774963,135.4421234,31716000,147.5160004,147.5021677,1.748440926,151.0128822,144.0191185,53.95378365
7/30/2021,135.0350037,135.3045044,134.2550049,134.7265015,134.3937225,25576000,147.6110001,147.5057701,1.691846778,150.9946936,144.2273065,54.28394801
8/2/2021,135.1170044,135.3365021,133.7940063,134.8545074,134.5214081,21634000,147.7480003,147.6099831,1.653088294,151.0541769,144.4418237,57.23345499
8/3/2021,135.1349945,135.7319946,133.3195038,135.6300049,135.2949982,20762000,148.1279999,148.1347461,1.95915779,152.0463155,144.2096843,67.58649976
8/4/2021,135.3495026,135.6495056,134.4869995,135.1255035,134.791748,19676000,148.3514999,148.4866752,2.115651396,152.5828027,144.1201971,63.319947
8/5/2021,135.6804962,136.3500061,134.845993,136.2514954,135.9149475,17870000,148.6294998,148.8698485,2.280660379,153.1908206,144.0681791,59.02292013
8/6/2021,136.0420074,136.4725037,135.2100067,135.7384949,135.4032135,20488000,148.9589996,149.3251004,2.50680594,153.9726115,143.9453878,60.83847049
8/9/2021,135.9425049,137.1840057,135.3394928,136.9129944,136.5748138,17760000,149.3669998,149.7989007,2.681787665,154.7305751,144.0034245,58.10399147
8/10/2021,137.3419952,137.7725067,136.364502,136.8070068,136.4690857,19414000,149.8970001,150.4551961,3.025482352,155.9479648,143.8460354,65.41744481
8/11/2021,137.1815033,137.6824951,136.2714996,136.279007,135.9423828,15352000,150.3724998,150.8985108,3.061703537,156.4959069,144.2490928,73.23417966
8/12/2021,135.9754944,137.3000031,135.4255066,137.1940002,136.8551178,16506000,150.7830002,151.2005581,2.973968146,156.7309365,144.8350639,68.86842058
8/13/2021,137.25,137.8565063,137.0330048,137.7274933,137.3872986,15948000,150.7870003,150.9881241,2.971340627,156.7296815,144.844319,51.68538955
8/16/2021,137.5249939,138.3625031,135.298996,138.309494,137.967865,22384000,150.8095001,150.8511602,2.959574341,156.7286488,144.8903514,49.63963159
8/17/2021,137.75,138.2655029,136.0820007,136.661499,136.3239288,21716000,150.6595001,150.5910492,3.018448149,156.6963964,144.6226038,46.81393489
8/18/2021,136.5,137.1045074,135.3215027,135.4490051,135.1144409,19258000,150.6014999,150.4423778,3.039019245,156.6795384,144.5234614,51.44458313
8/19/2021,134.4355011,136.3524933,134.25,135.6799927,135.3448639,21782000,150.7229996,150.2850078,2.906192282,156.5353841,144.910615,52.76426166
8/20/2021,136,137.5540009,135.25,137.4295044,137.0900574,31194000,150.6909996,149.8826259,2.955918912,156.6028374,144.7791618,44.76933964
8/23/2021,137.9694977,140.8744965,137.6074982,140.0415039,139.6956024,28454000,150.4284996,149.2214237,3.390827573,157.2101547,143.6468445,27.75351726
8/24/2021,140.611496,142.0800018,140.338501,141.2615051,140.9125824,19268000,150.1144989,148.6698588,3.73424733,157.5829936,142.6460042,30.97824171
8/25/2021,141.625,142.1894989,141.3760071,142.0789948,141.7280579,15848000,149.9259995,148.4013014,3.85376223,157.6335239,142.218475,36.02018873
8/26/2021,141.75,142.4174957,141.3569946,141.440506,141.0911407,20610000,149.8494995,148.2516538,3.90137619,157.6522519,142.0467471,35.58751773
8/27/2021,141.6524963,144.5124969,141.496994,144.0039978,143.6483002,28780000,149.8184998,148.1248295,3.923095762,157.6646913,141.9723082,34.02596768
8/30/2021,144.3999939,145.9705048,144.1629944,144.5904999,144.2333527,24434000,149.6569992,147.8624643,4.040621011,157.7382412,141.5757572,24.57322022
8/31/2021,145.1470032,145.1714935,144.2810059,144.6974945,144.3400726,22448000,149.0964996,147.2955633,4.303891439,157.7042825,140.4887168,22.65949196
9/1/2021,145,146.2539978,144.8834991,145.2154999,144.8568115,21936000,148.6464996,146.8702717,4.470329726,157.5871591,139.7058402,26.6028237
9/2/2021,145.2160034,145.5195007,143.1849976,143.2870026,142.933075,32342000,148.0959999,146.3588173,4.644056613,157.3841131,138.8078867,31.55555254
9/3/2021,143.0805054,144.1549988,142.4004974,143.739502,143.3844604,19850000,147.5459999,146.005596,4.602860135,156.7517202,138.3402796,33.42936651
9/7/2021,143.8345032,144.5650024,143.6190033,144.2805023,143.9241333,20124000,146.7879997,145.3517297,4.679704825,156.1474094,137.4285901,30.39300414
9/8/2021,144.1000061,144.3999939,143,143.6909943,143.3360748,18344000,146.0089996,144.9477555,4.218669664,154.446339,137.5716603,33.47244149
9/9/2021,143.8404999,144.3105011,143.1775055,143.5410004,143.1864471,15314000,145.3534996,144.6670168,3.719058698,152.791617,137.9153822,36.20479167
9/10/2021,144.2124939,144.7185059,140.7380066,140.8760071,140.5280304,36840000,144.8144989,144.5358717,3.122639494,151.0597779,138.5692199,44.02242525
9/13/2021,141.9494934,142.9499969,141.25,142.3325043,141.9809418,22094000,144.5109985,144.3800739,2.989644859,150.4902883,138.5317088,49.9021316
9/14/2021,142.9954987,143.3630066,141.75,142.5444946,142.1923981,19674000,144.1739983,144.2305428,2.763026614,149.7000515,138.647945,48.4531043
9/15/2021,142.7714996,144.4505005,141.3475037,144.4295044,144.0727692,27408000,143.8434982,143.9714429,2.659574805,149.1626478,138.5243486,38.53060513
9/16/2021,143.9505005,144.3000031,142.4015045,143.6100006,143.2552795,26190000,143.4374985,143.6798773,2.436588546,148.3106756,138.5643214,34.03449283
9/17/2021,143.0305023,143.4499969,140.4700012,140.8000031,140.4522247,53384000,143.1859985,143.6875075,2.089976954,147.3659524,139.0060446,42.58213615
9/20/2021,138.161499,139,136.3220062,138.7194977,138.3768616,46518000,143.1249985,143.7972683,2.018252083,147.1615026,139.0884943,48.72779669
9/21/2021,139.7494965,140.0115051,138.2779999,139.0330048,138.6895752,25332000,143.3054985,144.0594336,2.157463368,147.6204252,138.9905718,62.15934582
9/22/2021,139.3040009,140.8869934,138.5514984,140.283493,139.9369965,25056000,143.5719986,144.507106,2.478899346,148.5297973,138.6141999,64.55572651
9/23/2021,140.9875031,141.6965027,140.4015045,141.2160034,140.8672028,20952000,143.742498,144.9597621,2.746638861,149.2357757,138.2492203,69.85672798
9/24/2021,140.5384979,142.3305054,140.2409973,142.2149963,141.8637238,22984000,143.8749977,145.3902605,2.959121068,149.7932398,137.9567556,68.35038368
9/27/2021,140.8045044,141.9385071,140.0675049,141.0720062,140.7235413,21882000,143.9634979,145.7045217,3.079021969,150.1215419,137.805454,80.0504146
9/28/2021,138.6549988,139.0964966,135.3600006,135.8300018,135.4944916,45772000,144.1269981,145.984091,3.240239876,150.6074779,137.6465184,76.9506606
9/29/2021,136.9799957,137.151001,133.8650055,134.3535004,134.0216522,30848000,144.4974983,146.3017973,3.393420932,151.2843402,137.7106565,76.59890394
9/30/2021,134.2615051,135.5424957,133.5559998,133.6759949,133.3458099,37996000,144.7984985,146.5444838,3.502950363,151.8043993,137.7925978,71.48384206
10/1/2021,134.4474945,136.9105072,134.072998,136.5429993,136.2057343,35360000,145.3519989,147.1183432,3.815008911,152.9820167,137.7219811,79.71733238
10/4/2021,135.960495,135.960495,131.0500031,133.6595001,133.329361,51202000,145.7094994,147.3737394,3.882886509,153.4752724,137.9437263,68.44328923
10/5/2021,134.0410004,137.2245026,134.0410004,136.022995,135.6870117,32404000,146.2004997,147.5248125,3.620447677,153.4413951,138.9596044,70.14606853
10/6/2021,134.75,137.75,134.5500031,137.5650024,137.2252197,24364000,146.6459999,147.7624498,3.507519829,153.6610396,139.6309603,74.0369448
10/7/2021,138.8919983,140.0420074,138.651001,139.2250061,138.8811188,25110000,147.1205002,148.1174551,3.48777773,154.0960556,140.1449447,71.99774549
10/8/2021,139.5769958,140.3309937,139.2174988,139.7855072,139.4402313,26526000,147.5040009,148.3881743,3.466037085,154.436075,140.5719267,67.97887438
10/11/2021,139.2920074,140.7120056,138.8589935,138.9140015,138.5708771,17954000,147.9230011,148.6635861,3.385766683,154.6945345,141.1514677,65.13115441
10/12/2021,139.4799957,139.5070038,135.7599945,136.4490051,136.111969,36332000,148.3045013,148.8327687,3.204327226,154.7131558,141.8958469,55.89063318
10/13/2021,137.4024963,138,136.5189972,137.5820007,137.242157,19654000,148.7695015,149.0210762,2.81793347,154.4053684,143.1336346,55.48479897
10/14/2021,139.473999,141.3374939,138.8249969,141.151001,140.8023529,31894000,149.1200012,148.9162116,2.14435833,153.4087179,144.8312846,45.35714675
10/15/2021,141.614502,141.7180023,140.7550049,141.3679962,141.0188141,30274000,149.3255013,148.8165719,1.767475427,152.8604521,145.7905504,47.44705028
10/18/2021,141.0765076,142.7960052,141.0695038,142.7779999,142.4253235,20396000,149.5830017,148.9283275,1.420731838,152.4244654,146.741538,53.7231267
10/19/2021,143.3874969,143.6625061,142.6000061,143.2369995,142.883194,20164000,149.7555016,149.0303916,1.229693649,152.2148889,147.2961143,51.94728811
10/20/2021,143.3379974,143.5460052,141.3764954,141.7689972,141.4188232,23288000,149.8675018,149.2179733,1.236243116,152.3399881,147.3950156,55.97552825
10/21/2021,141.7689972,142.1560059,140.5,141.8860016,141.5355377,26292000,150.0790024,149.6248335,1.467121453,153.0132453,147.1447595,52.74462551
10/22/2021,139.1499939,140.5829926,136.0559998,137.5664978,137.2266998,50588000,150.4985023,150.410087,2.267825485,155.0341533,145.9628514,71.96516307
10/25/2021,137.5500031,138,135.423996,137.4470062,137.1074982,34412000,151.0915024,151.3757933,3.149324321,157.390151,144.7928537,78.67392686
10/26/2021,139.263504,140.0829926,138.3045044,139.3085022,138.9644012,49236000,151.7105026,152.2942896,3.79298998,159.2964826,144.1245227,78.03262675
10/27/2021,139.4049988,148.6499939,139.4049988,146.2174988,145.8563232,85782000,152.3150024,153.1624528,4.318906652,160.9528157,143.6771891,76.75297131
10/28/2021,147.1345062,147.1580048,144.6269989,145.848999,145.488739,36206000,152.9695023,153.9984099,4.737716327,162.4449349,143.4940696,79.61164969
10/29/2021,145.0780029,148.2420044,144.6495056,148.0460052,147.6803284,43320000,153.1815018,154.2661802,4.813162305,162.8078264,143.5551772,61.84153605
11/1/2021,148.0460052,148.0460052,143.2254944,143.496994,143.1425629,46924000,153.7035019,154.8351159,4.990002398,163.6835067,143.7234971,68.88973856
11/2/2021,144.5794983,146.6089935,144.335495,145.4324951,145.0732727,33482000,154.5205017,155.8317718,5.485534438,165.4915706,143.5494328,73.65327451
11/3/2021,145.9004974,146.6690063,144.5910034,146.5980072,146.2359009,27494000,155.2580017,156.6830321,5.829373777,166.9167493,143.5992542,79.80190036
11/4/2021,147.1244965,149.7335052,146.3079987,148.2675018,147.9012756,38412000,155.8715012,157.3570285,6.053310658,167.9781225,143.7648798,77.180953
11/5/2021,149.1694946,150.3274994,148.1970062,148.852005,148.4843445,38354000,156.4155006,157.7839778,6.077526664,168.570554,144.2604473,70.40989513
11/8/2021,149.8249969,150.6150055,148.4304962,149.0310059,148.6628876,23052000,157.1175011,158.5016949,6.261204881,169.6399108,144.5950913,73.56921991
11/9/2021,149.2330017,149.8345032,147.2449951,148.9185028,148.5506744,19530000,158.1545006,159.7091518,6.792055604,171.7386118,144.5703894,77.00747337
11/10/2021,147.5,148.0700073,144.5375061,145.8934937,145.5331268,29970000,159.3680008,161.1730423,7.53793068,174.4438622,144.2921394,77.84367483
11/11/2021,146.489502,147.5355072,145.6004944,145.7664948,145.4064484,16518000,160.7000008,162.4479904,7.759012088,176.2180249,145.1819766,73.9043055
11/12/2021,146.6154938,148.8500061,145.4109955,148.6779938,148.3107605,22360000,162.2790009,164.0672291,8.210813119,178.7006271,145.8573746,75.45794834
11/15/2021,148.9004974,149.5494995,147.5749969,148.4519958,148.0853119,23508000,163.5665009,165.1789221,8.201276227,179.9690533,147.1639484,68.23587145
11/16/2021,148.1495056,148.7624969,147.3125,147.8760071,147.5107422,18904000,164.7830009,166.0504535,7.881234413,180.5454698,149.0205321,65.61139667
11/17/2021,148.0274963,148.559494,147.2400055,148.0469971,147.6813049,19594000,166.1980011,167.3123154,7.816618559,181.8312382,150.564764,68.94368404
11/18/2021,148.2415009,150.5805054,147.8845062,149.838501,149.468399,35608000,167.1365005,167.7835229,7.321669264,181.7798391,152.493162,66.18477734
11/19/2021,149.9754944,150.966507,148.8990021,148.9264984,148.5586395,33682000,167.8000008,168.1031874,7.033323707,181.8666482,153.7333533,61.99910906
11/22/2021,149.3325043,149.8294983,146.1475067,146.302002,145.9406281,30594000,168.2600006,168.2600267,6.832173261,181.9243471,154.5956541,55.32933571
11/23/2021,146.1529999,146.6600037,144.1150055,145.7819977,145.4219055,27218000,168.8585007,168.7105008,6.687319464,182.2331396,155.4838617,59.24426131
11/24/2021,145.4734955,146.2494965,144.3730011,146.1199951,145.759079,18040000,169.5700005,169.3704531,6.609676196,182.7893528,156.3506481,62.88503613
11/26/2021,144.3484955,144.5574951,141.8424988,142.1829987,141.8318024,30470000,170.2870003,170.028505,6.515544174,183.3180886,157.2559119,66.10888006
11/29/2021,144,146.2975006,143.8934937,145.5305023,145.1710358,32596000,171.4630005,171.0096,6.061816429,183.5866333,159.3393676,66.53447313
11/30/2021,145.0084991,146,141.6015015,141.8975067,141.5470276,42068000,172.4154999,171.7982089,5.690841431,183.7971827,161.033817,59.99506544
12/1/2021,144,145.9505005,140.9120026,141.0514984,140.7030945,34020000,173.1195,172.5202847,5.634898589,184.3892971,161.8497028,55.84874881
12/2/2021,141.25,143.864502,140.2144928,142.9660034,142.6128693,29194000,173.7909996,173.0612097,5.382078918,184.5551574,163.0268418,54.8637047
12/3/2021,143.6809998,144.3999939,140.3009949,142.0014954,141.6507568,41230000,174.4815002,173.490619,4.890876089,184.2632524,164.6997481,47.16527661
12/6/2021,143.0404968,143.8524933,140.1499939,143.1549988,142.8013916,30618000,175.4900002,174.3019881,4.173991356,183.8379829,167.1420174,59.25049617
12/7/2021,145.5964966,147.5310059,145.2274933,147.2695007,146.9057312,32240000,176.2089996,174.8160841,3.516711882,183.2424234,169.1755759,57.71772607
12/8/2021,147.5964966,148.3930054,146.4060059,148.1864929,147.8204651,24270000,176.3959999,174.8259807,3.329684816,183.0553695,169.7366303,43.67051429
12/9/2021,147.5910034,149.1000061,147.1150055,147.638504,147.2738342,23270000,176.2419998,174.5568397,3.462337682,183.1666752,169.3173245,49.57349976
12/10/2021,148.6999969,148.9774933,146.7039948,148.0014954,147.6359253,24458000,176.1224998,174.3295215,3.56322092,183.2489417,168.996058,51.74398717
12/13/2021,147.7814941,147.9700012,145.5175018,145.8265076,145.4663086,27070000,175.7595001,174.1257577,3.576172948,182.911846,168.6071542,54.33239014
12/14/2021,143.9680023,144.4799957,141.2149963,143.9069977,143.5515442,38446000,175.7264999,174.2166381,3.579406035,182.885312,168.5676879,53.75763488
12/15/2021,143.4089966,146.720993,141.6779938,146.4409943,146.0792847,36370000,175.7864998,174.3417201,3.564792825,182.9160854,168.6569141,49.78523895
12/16/2021,147.1705017,147.677002,143.6069946,144.4450073,144.0882111,33650000,175.4309998,174.1367946,3.550460996,182.5319217,168.3300778,42.77640994
12/17/2021,142.5,143.8345032,141.3000031,141.7250061,141.374939,50416000,175.4715004,174.0351958,3.516845905,182.5051922,168.4378086,35.56086976
12/20/2021,140,141.7745056,139.3209991,141.6069946,141.2572174,27192000,175.4045006,173.6318441,3.615100631,182.6347018,168.1742993,32.66351493
12/21/2021,142.0534973,143.8690033,140.5025024,143.4725037,143.1181183,28756000,175.2285004,172.9269062,3.972860165,183.1742207,167.28278,28.68717495
12/22/2021,143.0675049,146.5,143.0675049,146.4149933,146.0533447,26322000,174.8044998,172.1252955,4.623559344,184.0516185,165.5573811,28.19367735
12/23/2021,146.5,148.2434998,146.4519958,146.9165039,146.5536194,26384000,174.143,171.2000297,5.3819511,184.9069022,163.3790978,26.9324248
12/27/2021,147.2559967,148.3439941,147.1694946,147.9064941,147.5411682,15976000,173.4099998,170.2876454,6.034356279,185.4787124,161.3412873,15.09757839
12/28/2021,148.2359924,148.298996,146.0545044,146.6869965,146.3246765,18200000,172.3824997,169.2869172,6.523766383,185.4300325,159.3349669,15.34447745
12/29/2021,146.6445007,147.4170074,145.6475067,146.6549988,146.2927551,17788000,171.4025002,168.3729253,6.893204378,185.1889089,157.6160914,18.33681124
12/30/2021,146.6940002,147.3000031,145.9945068,146.2005005,145.839386,15688000,170.3945,167.5012182,7.135015496,184.664531,156.124469,20.41667785
12/31/2021,146.0500031,146.6985016,144.852005,144.852005,144.4942169,18136000,170.0010002,167.7706262,6.894857016,183.7907142,156.2112862,47.17271688
1/3/2022,145.0549927,145.8509979,143.7129974,144.9915009,144.6333618,28646000,169.8614998,168.4381855,6.760573643,183.3826471,156.3403525,53.50283507
1/4/2022,145.3959961,146.4850006,143.716507,144.3995056,144.0428314,28400000,169.4915001,169.0259774,6.24342224,181.9783446,157.0046556,49.31386683
1/5/2022,144.4199982,144.4994965,137.6880035,137.7749939,137.4346924,54618000,169.2985001,169.6749316,5.964681667,181.2278634,157.3691367,50.44247441
1/6/2022,136.9985046,139.9400024,136.5585022,137.7474976,137.4072571,37348000,169.1974998,169.9820804,5.88099802,180.9594959,157.4355038,51.02511024
1/7/2022,138.1454926,138.4485016,135.7664948,137.0169983,136.6785583,29760000,169.2169998,170.211406,5.891416851,180.9998335,157.4341661,49.00757729
1/10/2022,135.0780029,138.8195038,133.164505,138.6694946,138.3269806,44408000,169.1915001,170.3493677,5.879053457,180.949607,157.4333932,52.93190642
1/11/2022,138.0070038,140.2160034,136.6925049,139.7359924,139.3908386,28730000,169.3235001,170.7760947,5.978713676,181.2809274,157.3660727,63.7292664
1/12/2022,141.1499939,142.6080017,140.6945038,141.4304962,141.0811615,26108000,169.3834999,171.3002761,6.045175934,181.4738518,157.293148,68.95332477
1/13/2022,141.5399933,142.8500061,138.4089966,138.5870056,138.2446899,31436000,169.2129997,171.3783446,5.909254298,181.0315083,157.3944911,64.66323732
1/14/2022,137.0789948,140.7420044,136.9985046,139.4804993,139.1359711,29662000,169.0354996,171.1175498,5.868300655,180.7721009,157.2988983,59.80448276
1/18/2022,136.1750031,137.1315002,135.4385071,135.9980011,135.6620789,34872000,168.8259995,170.9044503,5.790969461,180.4079384,157.2440605,63.30410961
1/19/2022,136.5234985,137.9595032,135.0155029,135.1165009,134.7827454,28648000,168.975499,171.0840258,5.855671029,180.686841,157.2641569,67.22777471
1/20/2022,136.25,137.6260071,132.9644928,133.3074951,132.9782257,29908000,169.2914993,171.2236427,5.870223467,181.0319463,157.5510524,67.63696079
1/21/2022,132.5935059,134.8654938,130.0865021,130.3515015,130.0295258,55652000,169.5099998,171.0004391,5.763234825,181.0364695,157.9835302,47.61120454
1/24/2022,125.9779968,131.2030029,124.5,130.8040009,130.4809113,76622000,169.7544998,170.6480166,5.545795812,180.8460914,158.6629082,36.39009244
1/25/2022,128.7400055,129.3990021,126.5005035,126.9349976,126.62146,46960000,169.8895004,170.045349,5.36734871,180.6241978,159.154803,33.01418631
1/26/2022,131.1190033,133,127.1419983,129.2330017,128.9137878,49130000,169.9040009,169.0953165,5.338915853,180.5818326,159.2261691,26.32842297
1/27/2022,131.3040009,132.6524963,128.9324951,129.0050049,128.6863556,31950000,170.056501,168.4900488,5.068521882,180.1935448,159.9194572,34.62469756
1/28/2022,129.6589966,133.3565063,128.4850006,133.3509979,133.0216217,34362000,170.3380013,168.1433781,4.566476132,179.4709535,161.205049,39.11662809
1/31/2022,134.1620026,135.4730072,132.2095032,135.3034973,134.9692841,39986000,170.0775009,167.8554368,4.713204836,179.5039106,160.6510912,40.43297866
2/1/2022,137.5944977,137.7929993,134.3684998,137.6439972,137.3040161,68644000,169.4985008,167.4120616,4.815290608,179.129082,159.8679196,32.34130239
2/2/2022,151.25,151.5464935,145.5225067,148,147.6344452,123200000,169.0960007,167.3309126,4.700619741,178.4972402,159.6947612,36.05050121
2/3/2022,145.7055054,149.6750031,142.6654968,143.0899963,142.736557,71518000,168.6155006,167.2260634,4.459971644,177.5354439,159.6955574,40.50305348
2/4/2022,143.4445038,144.875,140.5149994,143.2929993,142.9390564,57998000,168.1290009,166.8397715,4.498529398,177.1260597,159.1319421,41.05915768
2/7/2022,144.25,144.25,138.8999939,139.201004,138.8571777,54974000,167.474501,166.1216983,4.788837138,177.0521753,157.8968268,36.00231691
2/8/2022,139.0265045,140,137.0140076,139.3990021,139.0546875,54284000,166.763501,165.2948701,5.17477978,177.1130605,156.4139414,26.14235891
2/9/2022,140.963501,142.5245056,140.1869965,141.5919952,141.2422485,40144000,166.1695007,165.0715489,4.873160764,175.9158223,156.4231792,37.17946941
2/10/2022,139.7035065,141.4844971,137.9570007,138.6199951,138.2775879,39330000,165.281501,164.4475922,4.540623514,174.362748,156.200254,36.43977786
2/11/2022,138.6000061,139.1564941,133.3999939,134.2825012,133.9508209,39958000,164.412001,163.5221069,4.818695139,174.0493913,154.7746108,34.44689968
2/14/2022,133.2565002,136.3000031,133.2565002,135.526001,135.1912537,34302000,163.5110008,162.2933343,5.606781906,174.7245646,152.297437,33.50984659
2/15/2022,137.5704956,138.1085052,135.8215027,136.6085052,136.2710724,26680000,162.8215004,161.6073021,5.757662897,174.3368262,151.3061746,44.0373402
2/16/2022,136.6464996,138.0859985,134.923996,137.7380066,137.3977966,25022000,162.1615005,161.4151778,5.292610195,172.7467209,151.5762802,46.38677389
2/17/2022,136.2429962,137.1134949,132.4785004,132.5390015,132.2116241,38950000,161.5650002,161.3394461,4.699169753,170.9633397,152.1666606,45.02468472
2/18/2022,133.4669952,134.0700073,130.1965027,130.4029999,130.0809021,45620000,161.3199997,161.590927,4.416977628,170.153955,152.4860444,48.75000042
2/22/2022,129.8379974,132.1804962,128.2234955,129.8135071,129.4928589,44990000,161.2239998,161.9517916,4.299467643,169.8229351,152.6250645,52.41793239
2/23/2022,131.6484985,132.0509949,127.5274963,127.5879974,127.27285,32786000,161.4489998,162.6059073,4.578695437,170.6063907,152.2916089,52.50222496
2/24/2022,124.9534988,133,124.9534988,132.6909943,132.3632355,54456000,161.9559998,163.3301073,4.963218549,171.8824369,152.0295627,54.30550723
2/25/2022,133.552002,135.2714996,131.7514954,134.4595032,134.1273956,36406000,162.5224998,164.3529549,5.655706463,173.8339128,151.2110869,61.5908211
2/28/2022,133.0500031,135.7514954,132.5924988,135.0570068,134.7234192,38864000,163.0159996,165.3402927,6.267057609,175.5501148,150.4818844,67.60273641
3/1/2022,134.8784943,136.2554932,133.2185059,134.0614929,133.7303467,26496000,163.5400002,166.3174082,6.862112232,177.2642246,149.8157757,71.20504502
3/2/2022,134.628006,135.2624969,133.0715027,134.5715027,134.2391052,23520000,164.3280006,167.5214652,7.677462595,179.6829258,148.9730754,69.68281839
3/3/2022,136.0099945,136.4394989,133.0254974,133.8995056,133.5687714,24604000,164.888501,168.4975166,8.237742553,181.3639861,148.4130159,75.71465145
